number_rectangle,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,is_rectangle
Retângulo 939,14.30191744995889,37.20003723263721,3.8936385739683943,16.677392263098255,60.98368423487002,4.343997657957665,4.0859410022188625,63.858419561706405,False
Retângulo 940,23.194249218075157,51.28162406984792,46.590413883928115,49.65106718751167,45.487127390668384,68.25891093590059,21.850487693760833,68.29695417927714,True
Retângulo 941,9.54039619760305,65.80544266817765,31.405982360620115,64.97036047194227,32.00291689578198,87.56559189886609,8.403347388899952,85.04433444234753,True
Retângulo 942,36.05288041337399,87.27275281568086,54.03784451523817,87.27275281568086,54.03784451523817,103.16865828083488,36.05288041337399,103.16865828083488,True
Retângulo 943,71.29276203040793,24.87567717442377,99.93203485609898,97.69388462462581,90.86593355712462,49.38702385926429,27.716648579884385,15.05202350814816,False
Retângulo 944,83.12476750635842,77.35924333798197,110.19483674089881,77.35924333798197,110.19483674089881,101.05324387103079,83.12476750635842,101.05324387103079,True
Retângulo 945,21.7133771306659,53.08160595810367,43.42001075478734,53.08160595810367,43.42001075478734,80.36663176070466,21.7133771306659,80.36663176070466,True
Retângulo 946,20.660590977595124,60.184473108238706,32.55046150417672,59.73818105738769,30.404958414195598,77.41802901791384,19.13669558583193,79.8135584607906,True
Retângulo 947,35.005698320676395,60.967192671275704,47.247559249339595,64.44529849473031,47.71342932232213,78.09162681824122,37.414856632201136,79.79262705958652,True
Retângulo 948,94.23989777335284,88.57702557703462,117.38586690961527,85.72293864339225,117.76031328176491,102.66888122584845,92.08287284196594,103.41072702498855,True
Retângulo 949,96.7994223241621,31.680104044957346,91.66223930927542,37.891816998101305,91.41723150983071,6.386019544962074,78.68423576088529,76.52415751666497,False
Retângulo 950,17.495151415850817,71.08633395102058,45.497719056967945,69.56927314660602,46.71332041090856,87.38978407645001,17.970736957623952,87.29220971011136,True
Retângulo 951,50.49792398397823,3.3351449574497427,62.91284319874346,3.3351449574497427,62.91284319874346,22.725645653547538,50.49792398397823,22.725645653547538,True
Retângulo 952,27.607578429868205,60.017908662354515,43.95343121011279,60.017908662354515,43.95343121011279,71.98945297948926,27.607578429868205,71.98945297948926,True
Retângulo 953,86.47509519496562,10.002430831699128,97.08713845205855,10.002430831699128,97.08713845205855,31.13773748589051,86.47509519496562,31.13773748589051,True
Retângulo 954,75.29507233774237,29.394998910369797,82.63745532088683,17.79341313505728,52.857107105353826,84.1837839613737,82.26826735275353,54.16312964636223,False
Retângulo 955,55.293802495974404,69.0940954076498,84.08413227294825,69.38290361951316,85.37201649021287,91.97247920074336,54.9732403011809,90.41072642559213,True
Retângulo 956,57.783955484361776,16.479216580856253,83.8912010673948,17.815192848397302,83.5007544505891,45.83719955193385,59.30046237427247,45.22244773131519,False
Retângulo 957,39.21496396622226,51.62784689428126,66.81344212005123,52.11749993989882,66.17398533238028,61.76116796592932,39.20808254051061,62.662763353374864,True
Retângulo 958,54.967858130357286,74.99630404322929,78.51840939891395,74.99630404322929,78.51840939891395,94.46075381939494,54.967858130357286,94.46075381939494,True
Retângulo 959,86.5894119036115,61.08653178711568,97.56083175039294,61.08653178711568,97.56083175039294,72.65318334984401,86.5894119036115,72.65318334984401,True
Retângulo 960,46.05361571775454,7.461718275081823,66.75033145249336,6.153672246310609,67.63100245827192,28.99899649710176,42.75553136599028,30.40057743635681,True
Retângulo 961,80.56409610160794,8.83926649391542,109.72342195836357,8.83926649391542,109.72342195836357,37.35819286197345,80.56409610160794,37.35819286197345,True
Retângulo 962,9.479070096043984,37.226043838516944,34.30779702493493,37.226043838516944,34.30779702493493,53.11190143438958,9.479070096043984,53.11190143438958,True
Retângulo 963,89.62269261707402,50.08980134988471,102.61789249410067,50.08980134988471,102.61789249410067,74.03201733123589,89.62269261707402,74.03201733123589,True
Retângulo 964,30.08959366394706,33.86526982766831,45.71572611018294,33.63528637488411,47.26598525341264,54.6751332461506,29.453657766188876,56.242411692205216,True
Retângulo 965,40.65306618580967,43.05683658430923,62.325263127509004,43.05683658430923,62.325263127509004,64.01533165988903,40.65306618580967,64.01533165988903,True
Retângulo 966,17.459112819687896,99.4193254021959,46.37725137755773,99.4193254021959,46.37725137755773,125.60669915103108,17.459112819687896,125.60669915103108,True
Retângulo 967,37.972580554669065,63.910446687338016,64.30318318484217,63.910446687338016,64.30318318484217,87.40602413394592,37.972580554669065,87.40602413394592,True
Retângulo 968,57.48687310885329,86.00851829617483,77.91384164539734,85.89642906384003,77.36666987486608,98.84151224659853,57.70109343882171,96.13097925133168,True
Retângulo 969,53.3733539911496,0.3952335897213666,69.31245496059627,37.576388223961224,89.33716603760409,35.72959068039414,47.12305449056121,20.737846904059786,False
Retângulo 970,82.73739793036398,15.650900653386978,96.09244990344057,15.650900653386978,96.09244990344057,26.980860133168484,82.73739793036398,26.980860133168484,True
Retângulo 971,3.258377391461198,27.89041203087298,70.10820554243577,76.913739293248,79.38775969899407,8.600692310686641,48.690811718155466,92.40213067206052,False
Retângulo 972,17.028962293153374,23.061158955133703,39.07373369408443,23.6062554155522,42.150003297814294,49.08573707501865,17.087910624154304,51.14113018328258,True
Retângulo 973,2.6352112029682573,93.62379097320839,23.885173451194568,93.62379097320839,23.885173451194568,113.388009988655,2.6352112029682573,113.388009988655,True
Retângulo 974,3.2383524324321677,66.54707536240396,24.653566309450348,37.088798246568736,6.7206509895517685,28.898207037877157,64.98952338958264,93.83533554980784,False
Retângulo 975,45.44440051960935,31.747777861845073,93.75069993787285,41.00426868276328,24.068403687596216,6.767228189469177,40.1773155635931,89.61558455348658,False
Retângulo 976,64.2647606916573,95.00822471970545,89.57869245650517,95.00822471970545,89.57869245650517,115.5178265846888,64.2647606916573,115.5178265846888,True
Retângulo 977,52.20418866223044,63.993684103257564,79.39111184992629,63.993684103257564,79.39111184992629,86.46177689322785,52.20418866223044,86.46177689322785,True
Retângulo 978,72.04455602884599,18.910564731662348,99.6641112910374,17.907808373802546,99.1184034167781,46.997395002130375,70.05081475696875,47.06010781992128,True
Retângulo 979,34.67266159847272,60.88495953254463,49.880224376755,91.51397123854605,33.19986390663951,92.99968651561699,70.06274130055907,90.38795356741392,False
Retângulo 980,29.10816663325948,60.189207509251844,43.5753663390605,60.189207509251844,43.5753663390605,84.2766254819303,29.10816663325948,84.2766254819303,True
Retângulo 981,44.08126783671038,94.23278619835799,71.31995236111258,13.011699059560634,55.10551792416234,2.163506867468623,81.25959277162603,22.31932042227949,False
Retângulo 982,23.646358542003753,52.994219195476035,25.112065796292416,83.87919424558442,40.00401479182345,23.80606155471424,28.050329108393633,2.727949796587925,False
Retângulo 983,2.4430308535880907,91.51328964060428,36.49300180562496,23.857643523454886,23.16181701949642,25.756307669606592,94.89485218143409,39.91736718927928,False
Retângulo 984,62.51912291748675,22.419745873553488,22.381027513779593,13.174908253904938,44.34748768436506,65.6677815604574,32.641673306504025,83.55457650002532,False
Retângulo 985,15.009055989310816,8.00560962725575,48.9133071385145,28.593793439918247,94.66311009983866,69.16561742259984,81.73210849347088,8.847969560892244,False
Retângulo 986,98.19360102533771,71.88434873486933,109.99136631127074,71.88434873486933,109.99136631127074,95.69351804028238,98.19360102533771,95.69351804028238,True
Retângulo 987,9.055587217276628,72.51951199956115,34.157748685350185,72.51951199956115,34.157748685350185,98.63236899267568,9.055587217276628,98.63236899267568,True
Retângulo 988,74.43983990777599,13.943635056318405,28.534267417916183,79.56392985082371,5.594298981370926,27.919086014267624,65.05494716449343,63.821133707175015,False
Retângulo 989,34.217577566362564,28.392757739820162,61.66707054366333,28.392757739820162,61.66707054366333,54.762064248629386,34.217577566362564,54.762064248629386,True
Retângulo 990,29.010148435250237,58.4067102628373,31.440585739379046,17.35489244476084,88.04609758215237,72.67909189591806,93.89871549400934,75.88746471409641,False
Retângulo 991,62.67817262845228,87.85743636809748,79.0286682791747,87.85743636809748,79.0286682791747,114.84622570335709,62.67817262845228,114.84622570335709,True
Retângulo 992,99.87025844672223,71.19101853170478,79.67330372463476,19.63765604284542,40.46204567729664,17.28863182561806,20.67310202527375,49.21203581725965,False
Retângulo 993,46.825689169787324,59.030985228679796,61.49917775912545,59.030985228679796,61.49917775912545,81.01086350480318,46.825689169787324,81.01086350480318,True
Retângulo 994,28.348263965602595,72.6604085893838,39.12128352824202,72.6604085893838,39.12128352824202,101.67955411529368,28.348263965602595,101.67955411529368,True
Retângulo 995,37.11913505448565,77.8560851603281,53.357477061822074,77.85377551649428,55.718042894038746,96.77270860104048,38.63671170967766,99.20403543752694,True
Retângulo 996,72.48384868733282,32.97115964115016,100.00841031229929,32.97115964115016,100.00841031229929,44.02206982155944,72.48384868733282,44.02206982155944,True
Retângulo 997,86.5910028791391,28.798183808405053,105.74787585380717,30.898331342956766,105.60114736885309,45.6194725930865,86.89005424300358,45.45408838202814,True
Retângulo 998,24.5404469694936,7.987597424101067,89.86379612485112,18.303167171397305,41.99289268381349,59.13841574429908,40.4505661034438,6.822065904622332,False
Retângulo 999,55.32672435746848,94.50393501989683,48.56480002661239,49.552080315180746,34.81386637196516,87.69303654819525,3.647334441475092,14.208657216638276,False
